,id,tabuleiro,size,numero_regioes,tamanho_medio_regiao,dificuldade,dicas,tempo,nos_visitados,profundidade_maxima,total_podas,backtracks,resolvido,assign_from_singletons,hidden_single,naked_pairs,hidden_pairs,naked_triples,hidden_triples
6x6_Suguru-353,Suguru-353,6x6,36,8,4.5,3,7,0.007683328999974037,6,5,39,0,True,30,5,0,1,2,1
6x6_Suguru-364,Suguru-364,6x6,36,8,4.5,3,5,0.02710319600009825,14,6,172,3,True,93,27,12,20,16,4
6x6_Suguru-394,Suguru-394,6x6,36,8,4.5,3,6,0.045019210999726056,25,6,327,11,True,236,45,6,37,3,0
6x6_Suguru-436,Suguru-436,6x6,36,8,4.5,3,5,0.01281959200014171,7,3,96,1,True,68,14,10,4,0,0
6x6_Suguru-437,Suguru-437,6x6,36,8,4.5,3,4,0.07595847800030242,48,11,483,22,True,346,60,12,47,18,0
6x6_Suguru-477,Suguru-477,6x6,36,8,4.5,3,5,0.0123383529999046,8,5,99,0,True,66,16,3,6,5,3
6x6_Suguru-644,Suguru-644,6x6,36,8,4.5,3,7,0.016103940999983024,11,9,39,0,True,21,9,2,5,1,1
6x6_Suguru-669,Suguru-669,6x6,36,8,4.5,3,7,0.008063444000072195,4,3,42,0,True,34,5,0,3,0,0
6x6_Suguru-727,Suguru-727,6x6,36,8,4.5,3,7,0.010217887000180781,6,3,77,0,True,55,6,7,7,2,0
6x6_Suguru-775,Suguru-775,6x6,36,8,4.5,3,6,0.018350205000388087,8,4,151,3,True,68,17,29,20,17,0
6x6_Suguru-821,Suguru-821,6x6,36,8,4.5,3,6,0.004180799000096158,1,1,36,0,True,23,6,4,3,0,0
6x6_Suguru-949,Suguru-949,6x6,36,9,4.0,3,3,0.02077529100006359,16,10,90,2,True,54,16,8,8,4,0
6x6_Suguru-1016,Suguru-1016,6x6,36,8,4.5,3,4,0.05121701400003076,26,6,382,12,True,214,60,20,44,28,16
6x6_Suguru-1172,Suguru-1172,6x6,36,8,4.5,3,8,0.02213557100003527,10,4,92,5,True,66,15,4,4,3,0
6x6_Suguru-1184,Suguru-1184,6x6,36,9,4.0,3,5,0.05503109700021014,25,8,295,16,True,216,43,14,21,0,1
6x6_Suguru-1197,Suguru-1197,6x6,36,8,4.5,3,5,0.050240375000157655,28,7,324,11,True,178,36,52,31,27,0
6x6_Suguru-1200,Suguru-1200,6x6,36,9,4.0,3,5,0.012518992999957845,7,3,66,2,True,44,9,8,2,3,0
6x6_Suguru-1220,Suguru-1220,6x6,36,8,4.5,3,7,0.039618509000320046,20,4,179,10,True,114,24,30,5,0,6
6x6_Suguru-1303,Suguru-1303,6x6,36,8,4.5,3,9,0.006683714999780932,3,2,37,0,True,24,7,5,1,0,0
6x6_Suguru-1393,Suguru-1393,6x6,36,8,4.5,3,7,0.14374437900005432,89,9,612,52,True,500,63,7,32,8,2
6x6_Suguru-1401,Suguru-1401,6x6,36,8,4.5,3,4,0.16001805399992008,87,10,914,52,True,607,100,22,46,115,24
6x6_Suguru-1430,Suguru-1430,6x6,36,9,4.0,3,5,0.017410005999863643,13,8,83,2,True,59,4,4,3,13,0
6x6_Suguru-1517,Suguru-1517,6x6,36,8,4.5,2,7,0.010830828000052861,7,6,37,0,True,24,8,2,3,0,0
6x6_Suguru-1564,Suguru-1564,6x6,36,9,4.0,3,4,0.01162039900009404,5,3,93,1,True,57,9,3,22,0,2
6x6_Suguru-1590,Suguru-1590,6x6,36,8,4.5,3,7,0.008184209000319242,6,5,31,0,True,20,7,0,4,0,0
6x6_Suguru-63,Suguru-63,6x6,36,8,4.5,3,6,0.011701405000167142,7,4,59,0,True,40,11,2,3,0,3
6x6_Suguru-88,Suguru-88,6x6,36,8,4.5,3,8,0.0058298119997743925,3,2,51,0,True,31,8,3,8,1,0
6x6_Suguru-103,Suguru-103,6x6,36,8,4.5,3,6,0.027845715999774256,12,5,165,4,True,97,26,20,17,5,0
6x6_Suguru-129,Suguru-129,6x6,36,8,4.5,3,8,0.025227812000139238,12,6,108,5,True,94,11,1,2,0,0
6x6_Suguru-150,Suguru-150,6x6,36,8,4.5,3,6,0.06335739299993293,34,7,391,17,True,271,44,6,22,47,1
6x6_Suguru-283,Suguru-283,6x6,36,8,4.5,3,5,0.011983091999809403,7,5,69,0,True,38,16,0,9,6,0
6x6_Suguru-298,Suguru-298,6x6,36,9,4.0,3,5,0.01170808400001988,7,5,76,0,True,50,9,2,8,1,6
6x6_Suguru-320,Suguru-320,6x6,36,9,4.0,3,5,0.14336767099985082,82,9,881,48,True,636,106,33,71,35,0
6x6_Suguru-330,Suguru-330,6x6,36,8,4.5,3,4,0.17115390100025252,87,9,1109,54,True,592,147,88,145,122,15
6x6_Suguru-381,Suguru-381,6x6,36,8,4.5,3,6,0.02876152099997853,11,5,215,5,True,125,31,7,30,19,3
6x6_Suguru-494,Suguru-494,6x6,36,8,4.5,3,5,0.03322090399979061,18,5,154,8,True,107,24,12,11,0,0
6x6_Suguru-608,Suguru-608,6x6,36,8,4.5,3,5,0.0438127299998996,28,8,285,10,True,198,24,8,33,22,0
6x6_Suguru-741,Suguru-741,6x6,36,9,4.0,3,5,0.025541917999817088,15,6,164,4,True,108,25,7,16,8,0
6x6_Suguru-850,Suguru-850,6x6,36,8,4.5,3,7,0.017718220000006113,9,5,93,2,True,64,8,9,12,0,0
6x6_Suguru-876,Suguru-876,6x6,36,8,4.5,3,6,0.048650933999851986,25,7,265,8,True,178,35,32,20,0,0
6x6_Suguru-918,Suguru-918,6x6,36,8,4.5,3,6,0.042637332000140304,27,6,335,13,True,210,40,38,37,8,2
6x6_Suguru-981,Suguru-981,6x6,36,8,4.5,3,5,0.11382242300032885,64,7,915,36,True,621,138,40,82,34,0
6x6_Suguru-991,Suguru-991,6x6,36,9,4.0,3,4,0.03819629200006602,20,7,152,5,True,100,19,13,3,15,2
6x6_Suguru-1137,Suguru-1137,6x6,36,8,4.5,3,7,0.013724986999932298,7,4,67,1,True,48,10,0,9,0,0
6x6_Suguru-1175,Suguru-1175,6x6,36,8,4.5,3,6,0.012140208999880997,7,5,58,1,True,38,9,5,6,0,0
6x6_Suguru-1193,Suguru-1193,6x6,36,8,4.5,3,7,0.01662336699973821,9,5,85,0,True,54,15,4,8,4,0
6x6_Suguru-1216,Suguru-1216,6x6,36,8,4.5,3,7,0.01662626999996064,10,4,84,3,True,64,6,5,5,4,0
6x6_Suguru-1226,Suguru-1226,6x6,36,8,4.5,3,4,0.015999547999854258,11,8,86,0,True,44,16,4,6,16,0
6x6_Suguru-1238,Suguru-1238,6x6,36,8,4.5,3,6,0.04178866199981712,25,8,251,10,True,178,44,12,17,0,0
6x6_Suguru-1314,Suguru-1314,6x6,36,9,4.0,3,5,0.20556767399966702,128,13,791,72,True,556,112,39,64,7,13
6x6_Suguru-1320,Suguru-1320,6x6,36,8,4.5,3,8,0.017054125999948155,7,4,77,2,True,54,17,2,1,3,0
6x6_Suguru-1403,Suguru-1403,6x6,36,8,4.5,3,5,0.07206588400003966,44,10,308,17,True,243,32,8,7,14,4
6x6_Suguru-1438,Suguru-1438,6x6,36,8,4.5,3,5,0.08673012500003097,48,8,507,21,True,338,73,10,27,57,2
6x6_Suguru-1491,Suguru-1491,6x6,36,8,4.5,3,7,0.02027379200035284,11,4,152,4,True,139,9,2,2,0,0
6x6_Suguru-1531,Suguru-1531,6x6,36,8,4.5,3,5,0.031335754000338056,16,4,188,6,True,120,27,13,27,0,1
6x6_Suguru-1537,Suguru-1537,6x6,36,8,4.5,3,6,0.018643808999968314,10,4,121,2,True,65,26,10,8,12,0
6x6_Suguru-95,Suguru-95,6x6,36,9,4.0,3,3,0.29941775699990103,159,11,1764,99,True,1116,215,193,139,85,16
6x6_Suguru-208,Suguru-208,6x6,36,8,4.5,3,3,0.015873777999786398,8,6,59,1,True,35,12,0,4,8,0
6x6_Suguru-249,Suguru-249,6x6,36,8,4.5,3,5,0.028539130999888584,15,8,205,5,True,120,31,5,10,38,1
6x6_Suguru-251,Suguru-251,6x6,36,8,4.5,3,6,0.027116867000131606,13,6,153,4,True,97,29,16,11,0,0
6x6_Suguru-258,Suguru-258,6x6,36,9,4.0,3,5,0.014818523000030837,7,3,75,1,True,46,13,0,10,4,2
6x6_Suguru-295,Suguru-295,6x6,36,8,4.5,3,5,0.01919967399999223,14,12,37,0,True,31,4,2,0,0,0
6x6_Suguru-453,Suguru-453,6x6,36,8,4.5,3,5,0.01070431899961477,5,4,64,0,True,37,10,6,2,0,9
6x6_Suguru-472,Suguru-472,6x6,36,8,4.5,3,8,0.020494589000009,6,3,77,1,True,44,11,7,5,10,0
6x6_Suguru-592,Suguru-592,6x6,36,8,4.5,3,7,0.07653182800004288,43,10,310,22,True,237,35,9,29,0,0
6x6_Suguru-626,Suguru-626,6x6,36,8,4.5,3,6,0.012590871000156767,8,6,60,0,True,40,9,4,5,0,2
6x6_Suguru-697,Suguru-697,6x6,36,8,4.5,3,6,0.00501889699989988,3,3,36,0,True,22,5,4,5,0,0
6x6_Suguru-709,Suguru-709,6x6,36,8,4.5,3,6,0.021710754000196175,11,5,135,3,True,63,19,18,25,1,9
6x6_Suguru-755,Suguru-755,6x6,36,8,4.5,3,5,0.023235320999901887,11,5,91,4,True,60,14,3,5,9,0
6x6_Suguru-756,Suguru-756,6x6,36,8,4.5,3,8,0.021473334999882354,10,4,100,4,True,74,13,10,3,0,0
6x6_Suguru-802,Suguru-802,6x6,36,8,4.5,3,6,0.025045176999810792,16,8,182,2,True,99,29,10,13,27,4
6x6_Suguru-873,Suguru-873,6x6,36,8,4.5,3,7,0.0418215859999691,25,9,252,11,True,171,33,4,19,16,9
6x6_Suguru-902,Suguru-902,6x6,36,8,4.5,3,6,0.01683564099994328,11,7,126,1,True,79,20,17,5,5,0
6x6_Suguru-908,Suguru-908,6x6,36,8,4.5,3,6,0.057139588999689295,31,9,200,14,True,136,19,9,12,24,0
6x6_Suguru-917,Suguru-917,6x6,36,8,4.5,3,6,0.07059800500019264,36,8,381,21,True,285,36,14,33,7,6
6x6_Suguru-977,Suguru-977,6x6,36,8,4.5,3,5,0.015285663999748067,8,5,78,0,True,46,16,4,7,5,0
6x6_Suguru-1091,Suguru-1091,6x6,36,8,4.5,3,6,0.007493133000025409,4,3,41,0,True,25,5,7,1,0,3
6x6_Suguru-1100,Suguru-1100,6x6,36,8,4.5,3,4,0.016631731999950716,11,7,46,1,True,33,10,0,2,0,1
6x6_Suguru-1117,Suguru-1117,6x6,36,8,4.5,3,4,0.030149881000397727,16,6,185,5,True,125,31,0,17,12,0
6x6_Suguru-1202,Suguru-1202,6x6,36,8,4.5,3,6,0.03368189699995128,18,6,231,5,True,152,24,16,23,16,0
6x6_Suguru-1250,Suguru-1250,6x6,36,8,4.5,3,6,0.3746238430003359,245,13,1581,148,True,1429,86,49,17,0,0
6x6_Suguru-1275,Suguru-1275,6x6,36,9,4.0,3,5,0.010814546999881713,6,5,57,0,True,37,9,0,8,3,0
6x6_Suguru-1369,Suguru-1369,6x6,36,8,4.5,3,7,0.023353938999662205,12,4,147,4,True,109,19,10,9,0,0
6x6_Suguru-1414,Suguru-1414,6x6,36,8,4.5,3,9,0.0093654760003119,5,4,53,0,True,31,12,4,4,1,1
6x6_Suguru-37,Suguru-37,6x6,36,8,4.5,3,7,0.009724243999698956,5,4,49,0,True,32,8,7,2,0,0
6x6_Suguru-78,Suguru-78,6x6,36,8,4.5,3,4,0.1610087679996468,93,10,716,51,True,514,83,20,56,43,0
6x6_Suguru-158,Suguru-158,6x6,36,8,4.5,3,7,0.01312081899959594,5,3,90,0,True,53,13,9,13,2,0
6x6_Suguru-189,Suguru-189,6x6,36,8,4.5,3,5,0.030135237000195048,18,7,191,5,True,121,21,0,15,34,0
6x6_Suguru-235,Suguru-235,6x6,36,9,4.0,3,4,0.024237013999936607,13,7,83,2,True,63,15,4,1,0,0
6x6_Suguru-322,Suguru-322,6x6,36,8,4.5,3,6,0.042545998000150576,24,7,322,10,True,204,36,28,44,7,3
6x6_Suguru-475,Suguru-475,6x6,36,8,4.5,3,6,0.024788182000065717,13,8,97,2,True,74,12,2,5,3,1
6x6_Suguru-503,Suguru-503,6x6,36,8,4.5,3,6,0.020951137999873026,11,6,68,2,True,45,5,9,9,0,0
6x6_Suguru-509,Suguru-509,6x6,36,8,4.5,3,4,0.03049598600000536,17,9,200,3,True,128,19,28,9,16,0
6x6_Suguru-676,Suguru-676,6x6,36,8,4.5,3,5,0.04918631700002152,29,7,218,15,True,153,17,24,12,10,2
6x6_Suguru-704,Suguru-704,6x6,36,8,4.5,3,5,0.01100952300021163,8,7,58,0,True,34,9,8,2,3,2
6x6_Suguru-783,Suguru-783,6x6,36,8,4.5,3,4,0.02663746300004277,14,6,210,8,True,160,25,7,11,6,1
6x6_Suguru-787,Suguru-787,6x6,36,8,4.5,3,8,0.01810647499996776,8,4,97,3,True,60,12,8,15,2,0
6x6_Suguru-975,Suguru-975,6x6,36,8,4.5,3,8,0.029503710999961186,14,6,184,5,True,125,22,11,5,19,2
6x6_Suguru-1074,Suguru-1074,6x6,36,8,4.5,3,7,0.026277543000105652,14,6,146,5,True,101,10,24,11,0,0
6x6_Suguru-1080,Suguru-1080,6x6,36,8,4.5,3,8,0.004290987999866047,2,2,29,0,True,24,2,0,3,0,0
6x6_Suguru-1129,Suguru-1129,6x6,36,8,4.5,3,7,0.01126362099967082,5,2,65,1,True,45,11,2,7,0,0
6x6_Suguru-1196,Suguru-1196,6x6,36,8,4.5,3,7,0.03126094999970519,17,5,210,9,True,150,34,10,13,3,0
6x6_Suguru-1214,Suguru-1214,6x6,36,8,4.5,3,7,0.044945891999759624,26,8,294,9,True,224,35,11,24,0,0
6x6_Suguru-1229,Suguru-1229,6x6,36,8,4.5,2,6,0.042563814999994065,22,6,209,10,True,139,35,25,8,0,2
6x6_Suguru-1236,Suguru-1236,6x6,36,8,4.5,3,7,0.06638919999977588,33,8,300,18,True,216,52,14,18,0,0
6x6_Suguru-1384,Suguru-1384,6x6,36,8,4.5,3,6,0.1377595089998067,78,9,534,43,True,440,40,8,19,27,0
6x6_Suguru-1478,Suguru-1478,6x6,36,9,4.0,3,5,0.014916062999873247,8,6,83,1,True,56,13,5,3,6,0
6x6_Suguru-1504,Suguru-1504,6x6,36,8,4.5,3,8,0.005888975999823742,2,2,31,0,True,18,8,2,3,0,0
6x6_Suguru-35,Suguru-35,6x6,36,8,4.5,3,6,0.013122152000050846,7,4,65,1,True,43,15,2,5,0,0
6x6_Suguru-56,Suguru-56,6x6,36,8,4.5,3,6,0.0187859650000064,9,5,124,1,True,78,19,5,9,12,1
6x6_Suguru-69,Suguru-69,6x6,36,8,4.5,3,4,0.026339127000028384,14,7,172,2,True,102,25,10,22,11,2
6x6_Suguru-301,Suguru-301,6x6,36,8,4.5,3,5,0.015554136999980983,10,7,61,0,True,45,9,0,1,6,0
6x6_Suguru-313,Suguru-313,6x6,36,9,4.0,3,3,0.04464763399982985,28,9,251,11,True,151,33,33,24,10,0
6x6_Suguru-363,Suguru-363,6x6,36,9,4.0,3,5,0.025247074000162684,15,8,127,6,True,99,17,6,5,0,0
6x6_Suguru-365,Suguru-365,6x6,36,8,4.5,3,6,0.018983186000241403,9,5,120,1,True,70,13,21,14,2,0
6x6_Suguru-369,Suguru-369,6x6,36,8,4.5,3,5,0.02694778300019607,16,7,138,4,True,96,20,1,11,8,2
6x6_Suguru-698,Suguru-698,6x6,36,8,4.5,3,4,0.01606877299991538,9,5,86,1,True,52,13,4,10,7,0
6x6_Suguru-705,Suguru-705,6x6,36,8,4.5,3,6,0.030797290000009525,17,6,82,7,True,66,10,0,3,3,0
6x6_Suguru-746,Suguru-746,6x6,36,8,4.5,3,6,0.013456359999963752,6,4,48,1,True,35,6,4,2,0,1
6x6_Suguru-748,Suguru-748,6x6,36,8,4.5,3,5,0.02096858799995971,12,6,132,3,True,81,17,4,14,10,6
6x6_Suguru-862,Suguru-862,6x6,36,8,4.5,3,5,0.043993293000312406,26,9,186,9,True,127,19,8,14,18,0
6x6_Suguru-974,Suguru-974,6x6,36,8,4.5,3,4,0.07333566199986308,38,11,563,15,True,247,60,41,46,125,44
6x6_Suguru-1039,Suguru-1039,6x6,36,8,4.5,3,6,0.02733637599976646,14,5,173,5,True,98,26,16,22,11,0
6x6_Suguru-1159,Suguru-1159,6x6,36,8,4.5,3,6,0.09241988499979925,47,8,421,26,True,306,50,2,29,32,2
6x6_Suguru-1171,Suguru-1171,6x6,36,8,4.5,2,5,0.013589177000085328,10,7,103,0,True,59,14,14,14,0,2
6x6_Suguru-1204,Suguru-1204,6x6,36,9,4.0,3,5,0.04892248900023333,32,11,250,10,True,147,34,3,15,47,4
6x6_Suguru-1206,Suguru-1206,6x6,36,8,4.5,3,6,0.004364932000044064,2,2,34,0,True,24,4,2,2,2,0
6x6_Suguru-1412,Suguru-1412,6x6,36,8,4.5,3,4,0.02568773799976043,17,9,104,2,True,60,19,12,11,0,2
6x6_Suguru-1417,Suguru-1417,6x6,36,8,4.5,3,5,0.02435033600022507,12,5,100,4,True,74,17,2,7,0,0
6x6_Suguru-1584,Suguru-1584,6x6,36,8,4.5,3,8,0.01832390299978215,9,4,93,2,True,66,7,0,5,15,0
6x6_Suguru-164,Suguru-164,6x6,36,8,4.5,3,6,0.025701245999698585,15,8,114,3,True,84,11,8,8,3,0
6x6_Suguru-186,Suguru-186,6x6,36,8,4.5,3,6,0.02662095200003023,18,9,108,4,True,72,27,0,1,8,0
6x6_Suguru-246,Suguru-246,6x6,36,9,4.0,3,4,0.026800649000051635,15,5,182,6,True,109,30,17,19,7,0
6x6_Suguru-420,Suguru-420,6x6,36,8,4.5,3,6,0.018233956000131002,11,7,115,3,True,78,13,12,6,6,0
6x6_Suguru-551,Suguru-551,6x6,36,8,4.5,3,4,0.03258853599982103,18,7,264,5,True,155,37,21,26,10,15
6x6_Suguru-643,Suguru-643,6x6,36,8,4.5,3,7,0.02178193299960185,11,7,111,2,True,77,13,10,9,2,0
6x6_Suguru-717,Suguru-717,6x6,36,8,4.5,3,6,0.0056349129999944125,3,3,31,0,True,21,6,0,4,0,0
6x6_Suguru-726,Suguru-726,6x6,36,9,4.0,3,7,0.023881072999756725,15,8,121,5,True,85,17,6,10,1,2
6x6_Suguru-780,Suguru-780,6x6,36,8,4.5,3,6,0.038492358999974385,27,7,199,12,True,124,34,40,1,0,0
6x6_Suguru-886,Suguru-886,6x6,36,8,4.5,3,5,0.01899025399961829,10,5,133,3,True,72,18,8,15,14,6
6x6_Suguru-1114,Suguru-1114,6x6,36,9,4.0,3,5,0.006096186999911879,3,3,43,0,True,24,4,10,4,1,0
6x6_Suguru-1128,Suguru-1128,6x6,36,8,4.5,3,4,0.05007145399986257,27,7,431,12,True,225,48,56,31,65,6
6x6_Suguru-1163,Suguru-1163,6x6,36,8,4.5,3,7,0.009953251999831991,4,2,100,1,True,62,11,0,10,6,11
6x6_Suguru-1287,Suguru-1287,6x6,36,8,4.5,3,5,0.019619310000052792,7,4,101,1,True,70,10,0,11,9,1
6x6_Suguru-1378,Suguru-1378,6x6,36,8,4.5,3,5,0.014961863000280573,6,4,54,0,True,33,10,2,2,7,0
6x6_Suguru-1426,Suguru-1426,6x6,36,8,4.5,3,5,0.011502738999752182,6,5,49,1,True,35,7,2,0,5,0
6x6_Suguru-1498,Suguru-1498,6x6,36,8,4.5,3,6,0.005128019000039785,2,2,34,0,True,20,8,3,3,0,0
6x6_Suguru-43,Suguru-43,6x6,36,8,4.5,3,4,0.017765994999990653,11,7,77,0,True,38,12,20,5,2,0
6x6_Suguru-187,Suguru-187,6x6,36,8,4.5,3,8,0.008395816999836825,5,5,33,0,True,20,3,10,0,0,0
6x6_Suguru-237,Suguru-237,6x6,36,9,4.0,3,4,0.18520123900043473,110,11,1255,65,True,830,139,94,103,77,12
6x6_Suguru-328,Suguru-328,6x6,36,8,4.5,3,6,0.19451326900025379,96,10,1338,60,True,915,137,105,95,68,18
6x6_Suguru-525,Suguru-525,6x6,36,8,4.5,3,6,0.034223468999698525,17,6,204,7,True,107,21,53,10,13,0
6x6_Suguru-533,Suguru-533,6x6,36,8,4.5,3,4,0.07627112700038197,44,11,220,23,True,153,27,18,1,18,3
6x6_Suguru-633,Suguru-633,6x6,36,8,4.5,3,9,0.01779761000034341,7,3,94,2,True,56,7,8,17,0,6
6x6_Suguru-652,Suguru-652,6x6,36,8,4.5,3,5,0.019699123999998847,10,7,103,2,True,68,10,12,7,5,1
6x6_Suguru-692,Suguru-692,6x6,36,9,4.0,3,6,0.03087590699988141,13,7,101,2,True,55,19,12,9,6,0
6x6_Suguru-734,Suguru-734,6x6,36,8,4.5,3,6,0.14491985499989823,76,8,828,43,True,530,68,16,51,128,35
6x6_Suguru-779,Suguru-779,6x6,36,8,4.5,3,6,0.016956616999777907,9,5,122,1,True,68,20,16,11,7,0
6x6_Suguru-1014,Suguru-1014,6x6,36,8,4.5,3,8,0.04984256199986703,25,8,176,12,True,138,20,5,12,1,0
6x6_Suguru-1054,Suguru-1054,6x6,36,8,4.5,3,5,0.09751532999962365,58,14,486,30,True,354,52,24,46,9,1
6x6_Suguru-1087,Suguru-1087,6x6,36,8,4.5,3,5,0.022422581000228092,12,7,96,3,True,72,16,1,4,3,0
6x6_Suguru-1115,Suguru-1115,6x6,36,8,4.5,3,6,0.06968334999965009,34,7,482,18,True,340,63,18,44,17,0
6x6_Suguru-1116,Suguru-1116,6x6,36,8,4.5,2,5,0.017603925000003073,6,3,144,1,True,63,19,23,17,16,6
6x6_Suguru-1312,Suguru-1312,6x6,36,8,4.5,3,6,0.009793601000183116,5,3,65,0,True,52,10,2,1,0,0
6x6_Suguru-1528,Suguru-1528,6x6,36,8,4.5,3,7,0.0686532649997389,38,9,267,16,True,204,33,10,17,3,0
6x6_Suguru-1557,Suguru-1557,6x6,36,8,4.5,3,6,0.023223572999995667,10,6,99,1,True,55,21,9,5,9,0
6x6_Suguru-196,Suguru-196,6x6,36,8,4.5,3,8,0.019811433000086254,10,5,68,2,True,51,8,4,2,3,0
6x6_Suguru-200,Suguru-200,6x6,36,9,4.0,3,3,0.05101983099984864,29,8,356,14,True,196,37,51,35,37,0
6x6_Suguru-470,Suguru-470,6x6,36,8,4.5,3,6,0.04905256600022767,28,7,292,12,True,182,30,16,45,14,5
6x6_Suguru-684,Suguru-684,6x6,36,8,4.5,3,5,0.028906949999964127,13,5,211,4,True,125,35,9,26,16,0
6x6_Suguru-701,Suguru-701,6x6,36,8,4.5,3,6,0.012874264999936713,7,5,72,0,True,54,5,6,6,0,1
6x6_Suguru-790,Suguru-790,6x6,36,8,4.5,3,6,0.02115463500012993,13,6,121,3,True,94,17,6,4,0,0
6x6_Suguru-927,Suguru-927,6x6,36,9,4.0,3,5,0.03720842100028676,17,6,223,7,True,125,17,6,25,34,16
6x6_Suguru-1021,Suguru-1021,6x6,36,8,4.5,3,9,0.00840236800013372,3,2,71,0,True,43,8,1,11,5,3
6x6_Suguru-1057,Suguru-1057,6x6,36,8,4.5,3,5,0.08689676799986046,31,9,499,17,True,304,52,25,36,80,2
6x6_Suguru-1152,Suguru-1152,6x6,36,8,4.5,3,7,0.05645862399978796,22,10,291,10,True,175,41,38,26,11,0
6x6_Suguru-1342,Suguru-1342,6x6,36,8,4.5,3,5,0.0871597630002725,50,8,651,26,True,462,50,45,63,27,4
6x6_Suguru-1372,Suguru-1372,6x6,36,8,4.5,3,6,0.04265528699988863,23,8,131,10,True,102,12,6,2,9,0
6x6_Suguru-1595,Suguru-1595,6x6,36,8,4.5,3,5,0.29776954899989505,163,13,1446,103,True,899,120,58,37,247,85
6x6_Suguru-469,Suguru-469,6x6,36,8,4.5,3,6,0.030308071000035852,17,8,209,7,True,148,32,9,14,6,0
6x6_Suguru-929,Suguru-929,6x6,36,9,4.0,3,3,0.009120437000092352,6,5,56,0,True,37,11,0,2,0,6
6x6_Suguru-1011,Suguru-1011,6x6,36,8,4.5,3,6,0.018584326000109286,11,6,101,2,True,66,18,10,1,6,0
6x6_Suguru-1013,Suguru-1013,6x6,36,8,4.5,3,6,0.0246754649997456,13,7,115,5,True,82,17,2,8,5,1
6x6_Suguru-1043,Suguru-1043,6x6,36,8,4.5,3,6,0.00839342100016438,3,2,50,0,True,33,8,2,5,2,0
6x6_Suguru-1389,Suguru-1389,6x6,36,9,4.0,3,6,0.023692993000167917,11,4,137,4,True,92,29,1,15,0,0
6x6_Suguru-212,Suguru-212,6x6,36,8,4.5,3,6,0.027082278999841947,16,5,177,6,True,122,18,0,21,14,2
6x6_Suguru-282,Suguru-282,6x6,36,9,4.0,3,5,0.01159695299975283,7,5,54,1,True,39,6,1,8,0,0
6x6_Suguru-372,Suguru-372,6x6,36,8,4.5,3,5,0.10375518099999681,58,8,717,33,True,521,110,14,48,10,14
6x6_Suguru-462,Suguru-462,6x6,36,8,4.5,3,6,0.03406510699960563,20,6,122,8,True,90,18,6,8,0,0
6x6_Suguru-589,Suguru-589,6x6,36,8,4.5,3,3,0.06394929800035243,37,9,261,18,True,222,26,2,5,6,0
6x6_Suguru-634,Suguru-634,6x6,36,8,4.5,3,4,0.015289008999843645,11,8,42,1,True,32,7,0,3,0,0
6x6_Suguru-636,Suguru-636,6x6,36,8,4.5,3,5,0.05801134600005753,29,7,375,14,True,218,56,45,36,19,1
6x6_Suguru-953,Suguru-953,6x6,36,8,4.5,3,5,0.014261675999932777,9,7,80,0,True,37,9,22,7,1,4
6x6_Suguru-1445,Suguru-1445,6x6,36,8,4.5,3,5,0.044657518999883905,24,9,273,7,True,147,37,16,16,23,34
6x6_Suguru-55,Suguru-55,6x6,36,9,4.0,3,4,0.024363816999994015,15,7,178,4,True,100,31,10,17,17,3
6x6_Suguru-587,Suguru-587,6x6,36,8,4.5,3,4,0.13177331199995024,63,9,866,35,True,563,54,12,72,92,73
6x6_Suguru-737,Suguru-737,6x6,36,8,4.5,3,6,0.00999769700001707,7,6,41,0,True,26,10,2,2,1,0
6x6_Suguru-360,Suguru-360,6x6,36,8,4.5,3,7,0.015533411999967939,9,6,88,0,True,60,10,6,9,3,0
6x6_Suguru-552,Suguru-552,6x6,36,9,4.0,3,5,0.026304737999907957,14,5,167,4,True,106,31,11,18,1,0
6x6_Suguru-591,Suguru-591,6x6,36,8,4.5,3,5,0.020462552000026335,10,6,53,2,True,38,9,0,3,0,3
6x6_Suguru-716,Suguru-716,6x6,36,8,4.5,3,5,0.017858792999959405,11,6,120,1,True,74,25,4,9,7,1
6x6_Suguru-720,Suguru-720,6x6,36,9,4.0,3,3,0.027305818000058935,15,8,132,4,True,75,31,2,8,13,3
6x6_Suguru-762,Suguru-762,6x6,36,8,4.5,3,5,0.03366958300011902,16,6,265,6,True,146,32,27,31,25,4
6x6_Suguru-793,Suguru-793,6x6,36,8,4.5,3,5,0.008870575999935681,5,3,53,0,True,32,18,0,3,0,0
6x6_Suguru-1400,Suguru-1400,6x6,36,8,4.5,3,7,0.04205066100030308,26,10,218,7,True,143,20,36,13,4,2
6x6_Suguru-1484,Suguru-1484,6x6,36,8,4.5,3,5,0.016266553000150452,11,8,65,0,True,35,7,14,1,7,1
6x6_Suguru-96,Suguru-96,6x6,36,9,4.0,3,3,0.046361282000361825,28,7,237,15,True,173,34,13,12,5,0
6x6_Suguru-637,Suguru-637,6x6,36,8,4.5,3,7,0.014194163999945886,7,4,49,1,True,31,12,3,3,0,0
6x6_Suguru-736,Suguru-736,6x6,36,8,4.5,3,6,0.010646775999703095,6,4,92,0,True,61,10,2,16,3,0
6x6_Suguru-1075,Suguru-1075,6x6,36,8,4.5,3,5,0.025582629999917117,15,8,110,4,True,58,17,12,16,7,0
