,id,tabuleiro,size,numero_regioes,tamanho_medio_regiao,dificuldade,dicas,tempo,nos_visitados,profundidade_maxima,total_podas,backtracks,resolvido,assign_from_singletons,hidden_single,naked_pairs,hidden_pairs,naked_triples,hidden_triples
8x8_Suguru-1119,Suguru-1119,8x8,64,14,4.571428571428571,3,13,0.01596348600287456,6,4,99,0,True,66,10,6,11,6,0
8x8_Suguru-1160,Suguru-1160,8x8,64,14,4.571428571428571,2,7,0.022053592998418026,10,5,99,0,True,61,10,14,7,7,0
8x8_Suguru-1452,Suguru-1452,8x8,64,14,4.571428571428571,2,9,0.020203478008625098,8,4,97,0,True,65,10,6,10,6,0
8x8_Suguru-1490,Suguru-1490,8x8,64,13,4.923076923076923,2,15,0.007498551000026055,2,1,76,0,True,48,15,2,11,0,0
15x10n=6_Suguru-487,Suguru-487,15x10n=6,150,25,6.0,3,49,0.03912948600191157,4,3,130,0,True,81,18,6,21,4,0
15x10n=6_Suguru-15,Suguru-15,15x10n=6,150,27,5.555555555555555,2,41,0.07419880099769216,10,5,143,1,True,89,24,4,25,1,0
15x10n=6_Suguru-456,Suguru-456,15x10n=6,150,27,5.555555555555555,2,41,0.07385376200545579,8,4,197,1,True,110,36,7,39,5,0
15x10n=6_Suguru-525,Suguru-525,15x10n=6,150,26,5.769230769230769,3,47,1.2302900119975675,119,7,3979,52,True,1991,377,620,613,378,0
15x10n=6_Suguru-679,Suguru-679,15x10n=6,150,27,5.555555555555555,3,43,0.17458401899784803,29,13,342,2,True,178,54,28,65,17,0
15x10n=6_Suguru-775,Suguru-775,15x10n=6,150,27,5.555555555555555,3,38,0.15565465699182823,24,10,305,3,True,133,48,83,28,13,0
15x10n=6_Suguru-26,Suguru-26,15x10n=6,150,26,5.769230769230769,3,45,0.07888257400190923,11,8,221,0,True,129,33,11,31,17,0
15x10n=6_Suguru-332,Suguru-332,15x10n=6,150,26,5.769230769230769,3,41,3.183872841997072,384,9,8619,217,True,4875,971,832,1365,576,0
15x10n=6_Suguru-592,Suguru-592,15x10n=6,150,26,5.769230769230769,3,45,0.10279006900964305,14,6,231,2,True,136,39,11,29,16,0
15x10n=6_Suguru-399,Suguru-399,15x10n=6,150,27,5.555555555555555,3,49,0.04574276600033045,6,4,164,0,True,90,26,23,17,8,0
15x10n=6_Suguru-458,Suguru-458,15x10n=6,150,28,5.357142857142857,3,39,0.09438316999876406,13,11,148,2,True,78,35,17,13,5,0
15x10n=6_Suguru-567,Suguru-567,15x10n=6,150,27,5.555555555555555,3,41,0.6611993350088596,86,13,1091,35,True,610,141,43,149,148,0
15x10n=6_Suguru-693,Suguru-693,15x10n=6,150,26,5.769230769230769,3,47,0.0712149899918586,11,10,116,0,True,62,24,8,10,12,0
15x10n=6_Suguru-314,Suguru-314,15x10n=6,150,27,5.555555555555555,3,42,0.21131238399539143,35,9,366,9,True,196,81,34,41,14,0
15x10n=6_Suguru-512,Suguru-512,15x10n=6,150,26,5.769230769230769,3,47,0.3283842410019133,49,12,548,14,True,317,76,98,48,9,0
15x10n=6_Suguru-722,Suguru-722,15x10n=6,150,27,5.555555555555555,2,43,0.12184833000355866,11,4,483,3,True,252,68,55,91,17,0
15x10n=6_Suguru-21,Suguru-21,15x10n=6,150,28,5.357142857142857,2,40,0.17947459699644241,27,11,303,6,True,180,40,51,31,1,0
